Date,Feature1,Feature2,Target
2022-02-06,0.912778254169008,0.30665289078837155,0.6948960417800674
2022-02-07,0.31485219920860497,0.9586863324920893,0.5373605597141933
2022-02-08,0.10696959719308896,0.8444753225405234,0.5138955759012089
2022-02-09,0.23252365418027343,0.8697306717733204,0.7838224575666363
2022-02-10,0.003335975894493748,0.04990547469361861,0.668237503076974
2022-02-11,0.3354275890757009,0.4243397193816294,0.6457081157268025
2022-02-12,0.16471173139354633,0.9211345356660146,0.7554390099149996
2022-02-13,0.45126745255731815,0.3633370877271719,0.7616673440010107
2022-02-14,0.3404938099077781,0.5342038932853718,0.46994984392796
2022-02-15,0.17582882632241592,0.9255948032293021,0.6838216364894102
2022-02-16,0.4429687047705091,0.17536556917544344,0.746884645689384
2022-02-17,0.7528550603765913,0.7966040296950706,0.7604732937369884
2022-02-18,0.7043315881633614,0.16923308256821012,0.8575752910615566
2022-02-19,0.5103576475026036,0.6434810181995779,0.5850170158558985
2022-02-20,0.36166370063955944,0.9342666002993177,0.6838020693397594
2022-02-21,0.02716938042306949,0.5900952116008913,0.7531636531142905
2022-02-22,0.5856518479958049,0.6744692932335207,0.7750010930068958
2022-02-23,0.9590818224214406,0.9063914670980174,0.6456609492315574
2022-02-24,0.1659669516703104,0.010594909317675816,0.7549136420174162
2022-02-25,0.9754206221323951,0.8757225122258556,0.7665038970509225
2022-02-26,0.9589027325867028,0.35721155444681096,0.7993863278026901
2022-02-27,0.8343301197220321,0.018270514621282263,0.7107498778667527
2022-02-28,0.5164393278530597,0.9026927010092755,0.8629617680950005
2022-03-01,0.326680882966803,0.1448486834053665,0.6819800870183435
2022-03-02,0.49940921524741877,0.6469794500731291,0.6671796980385186
2022-03-03,0.3251358177563686,0.6730779129085264,1.1917917748166622
2022-03-04,0.07044788789995549,0.6703857354269418,0.8200099525989941
2022-03-05,0.9591727143472695,0.9217969866174707,1.1019476136415036
2022-03-06,0.8019063860411368,0.5611170117844744,0.9998149124093166
2022-03-07,0.6556869308861413,0.9172489490840551,0.8948326617442863
2022-03-08,0.7116685139157851,0.3329665003363197,0.9465919288092212
2022-03-09,0.04937869969899766,0.592497445477428,1.0730217300650795
2022-03-10,0.023352291460917662,0.5666155262842858,0.7547646855122129
2022-03-11,0.825800771203522,0.49702916789686435,0.986126213390669
2022-03-12,0.2581965614928903,0.6443919204709763,0.8787431419606365
2022-03-13,0.3523082543867202,0.8668289927821374,0.9042939905166355
2022-03-14,0.20345852816544074,0.7594979205782508,0.8563625857297419
2022-03-15,0.0029105110239815435,0.37408280502847824,0.9001632432805959
2022-03-16,0.380753851639142,0.21386183980885387,0.9205647246637181
2022-03-17,0.08037569408315381,0.4848608721274549,0.9247240214300564
2022-03-18,0.655897910990609,0.7448227670999175,1.1080495824801504
2022-03-19,0.8031303447218089,0.3179397742234863,1.1816258664901218
2022-03-20,0.40423930832692534,0.2090089068813702,1.095995751042597
2022-03-21,0.33999042300088655,0.9355672663921661,1.0510975088969903
2022-03-22,0.7160208938051115,0.9376455989098111,1.0334574301114485
2022-03-23,0.8893085020333774,0.7865731216166674,0.9536924113706237
2022-03-24,0.7673268600563186,0.9279189149186585,1.0627926349547991
2022-03-25,0.8182632495110652,0.681308886475647,0.9186995834024196
2022-03-26,0.4461072383193304,0.008092105315466669,0.9310672151482599
2022-03-27,0.4422236135369336,0.9320138452647765,1.1815778043911855
2022-03-28,0.9116365855786096,0.06312701411526023,0.8818286605603965
2022-03-29,0.3366928587888971,0.8502246933423119,1.1308754649978245
2022-03-30,0.596058430525097,0.6547914096467471,0.9896990988402166
2022-03-31,0.5645086670518503,0.6556274672670143,1.043914608459363
2022-04-01,0.1855800681889509,0.34607450437818543,0.9224234755910311
2022-04-02,0.557414028580576,0.10944304150242601,0.9715643534260716
2022-04-03,0.5120131956437322,0.7831463215534132,0.8905163644606394
2022-04-04,0.38264280243453297,0.10563759895639158,0.9887328298146365
2022-04-05,0.48667738788902737,0.4736840823533949,1.1240638166293686
2022-04-06,0.1207028362784286,0.41369328438816777,0.991611366837135
2022-04-07,0.8826283744323186,0.6006637287877233,0.7576668580132876
2022-04-08,0.9794815852505552,0.5821229210101985,0.9162618009604291
2022-04-09,0.9515189163266331,0.23368143461296909,0.9111956137384385
2022-04-10,0.9285775999936955,0.9717489188948406,0.860387870564963
2022-04-11,0.3587938304798245,0.33789536956403565,1.1398416370746425
2022-04-12,0.4540417147023069,0.12475476664546858,1.1017484546085068
2022-04-13,0.9821419547378882,0.14930216887722525,1.0331358139183628
2022-04-14,0.4474456483320236,0.4087717932368373,0.9806156526614797
2022-04-15,0.9366261691293251,0.29062263332592253,1.0723814257091202
2022-04-16,0.7490861220348348,0.5532145207348645,0.8292966173446112
2022-04-17,0.5052530004753476,0.029165571696229242,0.7989208235737669
2022-04-18,0.8096701812937925,0.42740561829267887,1.1146019215423013
2022-04-19,0.3365096801276197,0.8920065130933682,0.9174634648363824
2022-04-20,0.2536599482411809,0.17966126932520854,0.9100633002559754
2022-04-21,0.47579602378447927,0.24456411695148583,1.0533704434348719
2022-04-22,0.961634039919318,0.48128609147794554,0.9753139088607323
2022-04-23,0.49217718425706447,0.5864783411009638,0.9348200386076562
2022-04-24,0.7203640212482969,0.214534434675139,0.9076909358008401
2022-04-25,0.3720178883694658,0.48774490011910054,0.9241609452620555
2022-04-26,0.3587795795152454,0.10442157137795194,0.8447017748725874
2022-04-27,0.9868199479050201,0.5456339940409817,0.8802584957934771
2022-04-28,0.24585822103839483,0.39238206590869296,0.9218108196195636
2022-04-29,0.7552620165024732,0.6375512198580789,0.7278287223267881
2022-04-30,0.0859637818378387,0.8369140049919702,0.8563457779493963
2022-05-01,0.3101498514797666,0.6228327551242344,0.9071919931816195
2022-05-02,0.03526115802886087,0.49260639954815166,0.8919489528167418
2022-05-03,0.7988542067444181,0.8142203170526628,0.9455013298879478
2022-05-04,0.4785927539707948,0.8821592254271251,0.6640205131124147
2022-05-05,0.23384098999422898,0.9888463845595524,0.9118592419202567
2022-05-06,0.14657168060350212,0.26940763397457024,0.8536463861972694
2022-05-07,0.2558740260304794,0.47315975016025225,0.8269826145597622
2022-05-08,0.11176339701815341,0.3980215701881199,0.7835903702284819
2022-05-09,0.0015804191048163219,0.6813803157276113,0.8892864985847206
2022-05-10,0.21337059496101096,0.410910916591844,0.8490238980917462
2022-05-11,0.8086521459249345,0.7677732864472874,0.9129801829622178
2022-05-12,0.18942549440906187,0.364607671277689,0.7453789750182115
2022-05-13,0.764903460287479,0.22499543198037908,0.8998122631929192
2022-05-14,0.4659049481752279,0.04650244175198559,0.8015577899825159
2022-05-15,0.28136669775360956,0.9207641725388048,0.7622033834457849
2022-05-16,0.528185589477993,0.360258644009236,0.8832410080651689
2022-05-17,0.9417999541498955,0.5142319224229055,1.0291365478176449
2022-05-18,0.926855469356019,0.37358639008735217,0.5558453066194435
2022-05-19,0.9528546081796366,0.5073485039393207,0.7758140465780331
2022-05-20,0.3095400383621463,0.21397884490291275,0.6600349187982972
2022-05-21,0.09986870678084658,0.8089822498257528,0.4803446051663659
2022-05-22,0.8739062198274875,0.12687217021105224,0.7300590971463625
2022-05-23,0.0350344658077435,0.3695939036628646,0.6950679316340918
2022-05-24,0.8108286334716533,0.42882085933206815,0.48569036021938805
2022-05-25,0.3961767862864034,0.6629456312182419,0.47435079363401045
2022-05-26,0.7562837895133703,0.19216616721212076,0.609773704733556
2022-05-27,0.4767948085727951,0.13206026926200842,0.6289294974911106
2022-05-28,0.32159544554505737,0.8634330831717468,0.5810537731859037
2022-05-29,0.632567711652502,0.3800092703111223,0.5928931620894325
2022-05-30,0.7591485876721304,0.9444986089724551,0.692707932683787
2022-05-31,0.898356728381223,0.2622139798223164,0.6923650478984925
2022-06-01,0.7700773185918597,0.2849256481613083,0.2978470714595678
2022-06-02,0.4719930588012623,0.4332732159181345,0.3871117179268074
2022-06-03,0.2919148057800036,0.302652618551582,0.35417922411057573
2022-06-04,0.4016599708111708,0.7545091086698849,0.37406328862570093
2022-06-05,0.49614542316761523,0.012099601964245643,0.4708966896153046
2022-06-06,0.013265584344110737,0.20326946824816305,0.47234166172677455
2022-06-07,0.0448831243015827,0.7847402715412348,0.27820346834031323
2022-06-08,0.18811143255306717,0.4975367753396762,0.44430265946669417
2022-06-09,0.7284461938223162,0.7637212421433506,0.5231514221949263
2022-06-10,0.2419877111353237,0.8571413277116423,0.23819733273265972
2022-06-11,0.5802183244243462,0.27730283555946444,0.3264754189416176
2022-06-12,0.35179522452246625,0.5084832312562885,0.3060567477868385
2022-06-13,0.564068435265906,0.5424857830918302,0.3315357543466926
2022-06-14,0.8761936792849075,0.25976631119963667,0.27515248782957064
2022-06-15,0.39955724041631224,0.5019295931957494,0.40882887271006824
2022-06-16,0.46769330233159645,0.7260926063914653,0.38703506447834984
2022-06-17,0.6110609429375109,0.4197099620501309,0.110757219967029
2022-06-18,0.7874290333517683,0.9610397977077826,0.15582722128911602
2022-06-19,0.38239928653072586,0.9415079343907434,0.2460475755425912
2022-06-20,0.7032570750988817,0.6580615329661381,0.163023730581765
2022-06-21,0.49068996528684716,0.09971398767547168,0.37874951175466876
2022-06-22,0.7576328877185527,0.08535383846366962,0.29108440768567695
2022-06-23,0.6731246829724723,0.8389242590244833,0.15336945904345728
2022-06-24,0.1048302543423254,0.7861011154587952,0.1999795986423034
2022-06-25,0.02171761602574962,0.2853133901383632,-0.011756050606517937
2022-06-26,0.562695378219821,0.8749688695396054,0.22776465109386376
2022-06-27,0.1401944889483966,0.7147177748073501,0.03542021899522066
2022-06-28,0.5919365158686517,0.8717879034331819,0.15586960248442325
2022-06-29,0.79375187623504,0.4312975414311475,0.04006555500498722
2022-06-30,0.891969131555775,0.7082984942274761,0.10811858572509198
2022-07-01,0.19689452382496142,0.5066040433699694,0.03229766515274071
2022-07-02,0.6976190905288878,0.5034649632539017,0.1498864236661745
2022-07-03,0.34652009641123604,0.35772342548816305,-0.09721827946754344
2022-07-04,0.6648921566403995,0.1166576466126944,0.12432774548696243
2022-07-05,0.965978305593756,0.7566249499271176,0.004956910904969129
2022-07-06,0.5232850201606302,0.699550607078979,-0.047966204352101485
2022-07-07,0.5050909123236329,0.5119475317220775,0.061688173248257636
2022-07-08,0.14525798810744017,0.11623174876840969,-0.22638675813881176
2022-07-09,0.7825581549025824,0.7236014953534229,-0.18132894934897
2022-07-10,0.0757235819687645,0.4925272883181975,-0.2129129807992612
2022-07-11,0.3365324513224264,0.7344761460773503,-0.39524529857357293
2022-07-12,0.07497742235153992,0.0550881689854561,-0.07725494234177908
2022-07-13,0.11418525702341964,0.6557036822831616,-0.13609899853521054
2022-07-14,0.5124762574607802,0.09137362727561094,-0.11894647764609706
2022-07-15,0.06667063331121015,0.35842981068962,-0.19914355623612173
2022-07-16,0.2750502008143584,0.381933553357222,-0.27326925051650786
2022-07-17,0.15935800686464086,0.5861409294618085,-0.05021411537427928
2022-07-18,0.7426623912377983,0.7414912583053445,-0.16832835797654933
2022-07-19,0.36065097780943545,0.584111963636172,-0.34056120648133004
2022-07-20,0.2994946663782947,0.2755158041538126,-0.3001736010326425
2022-07-21,0.09118952648962253,0.01606318854866895,-0.27359089846377366
2022-07-22,0.8924914310061627,0.7567182746015509,-0.27847475104992503
2022-07-23,0.2119377407230797,0.3976770999778091,-0.45418280289671564
2022-07-24,0.8114828224457442,0.2145762035830805,-0.4240970268264689
2022-07-25,0.38331473707066865,0.3867105450036801,-0.464583466136524
2022-07-26,0.7208692035010189,0.3781236828522594,-0.36654229512257513
2022-07-27,0.21597666458897424,0.5077965602995038,-0.42453809210839777
2022-07-28,0.3599412664176317,0.8327845475967228,-0.4201685770185972
2022-07-29,0.014175473216559986,0.9583530891694587,-0.4246530033619008
2022-07-30,0.09066735231740586,0.0442988979795802,-0.5880599684539383
2022-07-31,0.6417668441458142,0.2350209843257537,-0.5398516276878551
2022-08-01,0.96454636725676,0.3020069126166207,-0.24969520440765247
2022-08-02,0.385180324545236,0.537851057722436,-0.44345379057991285
2022-08-03,0.4123689456922339,0.1479898311001353,-0.4253592139184572
2022-08-04,0.7924918998918258,0.23791740266538508,-0.6188406882312443
2022-08-05,0.36007758925610045,0.4692451034512779,-0.5029821914757366
2022-08-06,0.4705270992926861,0.8695603742904546,-0.47770040620850374
2022-08-07,0.9466633869945984,0.03570433342162205,-0.42285018094851173
2022-08-08,0.5988539628618214,0.5220446489178205,-0.5047702744914917
2022-08-09,0.2065469538589182,0.6647718639298135,-0.8210364038652578
2022-08-10,0.39231469645543116,0.08430914944570822,-0.7337396219438135
2022-08-11,0.7573292688276143,0.40095994992998074,-0.6801937726311853
2022-08-12,0.7218908384047131,0.7518721399352781,-0.6231454888169701
2022-08-13,0.8843631323927743,0.38955380511101034,-0.5530928222176281
2022-08-14,0.5902868647545818,0.8754258395663053,-0.7441677752506111
2022-08-15,0.6284155880350604,0.615961309629962,-0.6656339099686394
2022-08-16,0.5813741922387075,0.9154685636444592,-0.8623579302057642
2022-08-17,0.8004616615767632,0.7745373807934098,-0.6563326181750179
2022-08-18,0.5567578815240979,0.8791086953801321,-0.5704838460858643
2022-08-19,0.5828508345299914,0.9895572972658233,-0.6950817531059079
2022-08-20,0.4339763529125369,0.08102970974825274,-0.5325508569129496
2022-08-21,0.015325076783284763,0.6832448024132405,-0.8976075344806428
2022-08-22,0.9988399076242462,0.6694482434031244,-1.026196879046381
2022-08-23,0.7140072350803852,0.05996807411583338,-0.5673090364655227
2022-08-24,0.7590257842092322,0.6155575597932659,-0.8514001539458081
2022-08-25,0.9993586646662698,0.5392243922749675,-0.8742635105295298
2022-08-26,0.48947968080419,0.03333383018106362,-1.1601909315595629
2022-08-27,0.6762872543096081,0.2871063761394531,-0.9072434755924049
2022-08-28,0.45169309709630856,0.7485710697645235,-0.7919795967530742
2022-08-29,0.3447542533136426,0.21765193803563698,-0.9121041209032743
2022-08-30,0.644222554983594,0.1384153482708783,-0.7638543705795017
2022-08-31,0.5707166451373772,0.9104953197167526,-0.9762467486630431
2022-09-01,0.21869418744137592,0.5693784471993225,-1.0406909916034153
2022-09-02,0.36431320406302903,0.028244675180994383,-1.1511899464026862
2022-09-03,0.10558779676519692,0.5768930464796473,-1.0105909541162885
2022-09-04,0.5123113568200178,0.7658971347764977,-0.8631796849450553
2022-09-05,0.20517651633492695,0.9072811061175161,-0.8333878476815277
2022-09-06,0.31213901927958,0.0405390412277451,-0.823845202054507
2022-09-07,0.9168846758088602,0.8607652631745981,-0.8507995973600414
2022-09-08,0.5793784524417833,0.431385977390516,-0.9475137857709062
2022-09-09,0.17810885299995283,0.15309800528126627,-0.9410153034946726
2022-09-10,0.662243526969484,0.1687461456730439,-0.888544743840539
2022-09-11,0.5976009247242914,0.06850844115842258,-0.9339112304485596
2022-09-12,0.7998624603648639,0.9576949542382541,-1.1305855087510555
2022-09-13,0.2935611660291688,0.8176720136589943,-0.9772481625569908
2022-09-14,0.7141310226910221,0.8290271660226038,-1.0913986859417721
2022-09-15,0.24930752600890982,0.9922544892025579,-0.9681704167160279
2022-09-16,0.8119663608035471,0.7311227290427086,-1.0251133562664503
2022-09-17,0.511584303892182,0.8957275218089163,-0.9465142524756341
2022-09-18,0.7679059099316193,0.21254308270658273,-0.9903032525835902
2022-09-19,0.3426617406972813,0.9918809589234874,-0.8292557920032745
2022-09-20,0.19097787105790898,0.05423756966319837,-0.9188690328200567
2022-09-21,0.31149481848210614,0.6892885881756448,-0.9834522745342673
2022-09-22,0.25208205579764353,0.06127126228231339,-1.0631206080226556
2022-09-23,0.6032709775673379,0.7318366017749757,-0.9949746122097687
2022-09-24,0.04114263930945605,0.3635444713706497,-0.8696192902184183
2022-09-25,0.3388635525074749,0.41592525257833346,-1.0016883175646665
2022-09-26,0.8757866549679469,0.1944620800824719,-0.9622256673754667
2022-09-27,0.2573758369259326,0.5916243222210942,-0.9906021761216024
2022-09-28,0.08441127145347938,0.1397597863058916,-0.8417625780059577
2022-09-29,0.9129989602395275,0.35298105041723515,-0.9684043194549199
2022-09-30,0.4218633128739053,0.5919062000622421,-1.0274952444664636
2022-10-01,0.36987246738416624,0.19288616663783775,-1.0069391116111852
2022-10-02,0.5074714305954412,0.6599839501245285,-0.859799424506251
2022-10-03,0.1949327602003721,0.6603415225757009,-0.9871705372434643
2022-10-04,0.6411507327766507,0.25496719111784283,-0.9258908816579392
2022-10-05,0.8665932321675193,0.6550531145662134,-0.8381372002849884
2022-10-06,0.8650041134622525,0.660247438455808,-1.063045615854339
2022-10-07,0.6511526695477234,0.46871780284658915,-1.0039947881218871
2022-10-08,0.2596767648036772,0.058700706714772344,-0.9935482714230721
2022-10-09,0.4157188626714142,0.5343561056031046,-1.0348674531241346
2022-10-10,0.7542001419667489,0.7614754566279472,-1.1649448757410086
2022-10-11,0.049598187820896644,0.07419411546194343,-0.9830418674494324
2022-10-12,0.28583372327008594,0.24407189664788342,-1.030462377691523
2022-10-13,0.44222058756756455,0.8927038232702291,-0.8944394009781605
2022-10-14,0.05454134578297409,0.292228403468736,-0.9599336784384471
2022-10-15,0.09398617152286348,0.4723804784600373,-1.006256234917509
2022-10-16,0.8037114115928282,0.33505821040844674,-0.8805085194946234
2022-10-17,0.43264309195654205,0.9002920904342201,-1.0585246737677643
2022-10-18,0.8515536371346053,0.4360980667242612,-1.006344245276822
2022-10-19,0.15878632679271942,0.346095625912875,-1.0519912887270615
2022-10-20,0.36755099019673054,0.20304861777143324,-0.9914519287174113
2022-10-21,0.80733284648808,0.33847879199645226,-0.7963842213225213
2022-10-22,0.16897990121614503,0.5682341523152875,-1.005709206840465
2022-10-23,0.11764473289038802,0.9719652469594475,-0.7688796491989458
2022-10-24,0.7048428625784486,0.7652683442246262,-0.7528424501109212
2022-10-25,0.06940810151739807,0.5010368545043298,-0.945377019988757
2022-10-26,0.4552611096529998,0.696188458155665,-0.8195605396875523
2022-10-27,0.14009714512860139,0.7779174055709288,-0.7823639993259169
2022-10-28,0.3948166693682553,0.03501191936487846,-1.0250870429693242
2022-10-29,0.4639494017840138,0.0424636899630606,-0.8252908231557056
2022-10-30,0.8560871416631681,0.6248183768375781,-0.8339944370922441
2022-10-31,0.58659156964102,0.618487805448568,-0.836231853214031
2022-11-01,0.6992459201943425,0.8830588176105931,-1.1210278822146706
2022-11-02,0.07600281717045232,0.9323867384303736,-0.8477446877591234
2022-11-03,0.1324215676970557,0.4443884828703317,-0.7712507426466518
2022-11-04,0.10704258207135264,0.48665686822955,-0.8762417559951693
2022-11-05,0.8707660339640072,0.8029972708968969,-0.9374575347110253
2022-11-06,0.7352575813746587,0.17938247268907204,-0.8519245531128666
2022-11-07,0.8794709628172621,0.6262678493077516,-0.8517391813416149
2022-11-08,0.9830037672951639,0.6732287879440662,-0.7861164963609726
2022-11-09,0.4762868220971658,0.6125195575699646,-0.8003602731310988
2022-11-10,0.5821269779598466,0.6394563459815578,-0.742525999519118
2022-11-11,0.7410981892539327,0.20967108727193484,-0.6977000714137576
2022-11-12,0.6959764495120528,0.5330661171329626,-0.699569306155483
2022-11-13,0.9258500227877964,0.9399410214326501,-0.7597197611566776
2022-11-14,0.8511854040631577,0.8262353574655671,-0.5405396429585487
2022-11-15,0.15610159453081596,0.7711691371024415,-0.5316791457750928
2022-11-16,0.18034776485001414,0.959146301237506,-0.5453965604090685
2022-11-17,0.9037817283175379,0.423361578875016,-0.713449811507836
2022-11-18,0.7211611345101892,0.5148691375536951,-0.5186154283244009
2022-11-19,0.05151906899875325,0.37227589862850996,-0.835903970562988
2022-11-20,0.5947282366020934,0.6484848778867861,-0.45676888067594534
2022-11-21,0.10075378127697254,0.4190383194800995,-0.7361157572826935
2022-11-22,0.5927404003485348,0.2841045043141954,-0.6673882827511904
2022-11-23,0.7819927810783355,0.6627966521736278,-0.6088067844368065
2022-11-24,0.014297585839994076,0.16646908476146316,-0.5258345629197696
2022-11-25,0.12960770725843906,0.31169866641683497,-0.5721633754870504
2022-11-26,0.42841421467384766,0.8422493151416994,-0.5907422324523076
2022-11-27,0.8607190802658038,0.6255768299286321,-0.5785205863775388
2022-11-28,0.4637972893098149,0.5921202416165944,-0.5861592099025502
2022-11-29,0.3445885523988924,0.6145003868712707,-0.5950930777162047
2022-11-30,0.27839691383968646,0.43262549957822805,-0.3697647625087299
2022-12-01,0.7535778064271875,0.3616342960686293,-0.5528497081015336
2022-12-02,0.8521400752020176,0.9554747847743646,-0.6216747696113747
2022-12-03,0.13305723708792516,0.6123079085892061,-0.4867184193786967
2022-12-04,0.891023475983239,0.06348410494110635,-0.555494113438392
2022-12-05,0.6738198976184464,0.42884834291709684,-0.53199608515327
2022-12-06,0.7360837355435266,0.08384551835788912,-0.3580662375535607
2022-12-07,0.872366120309586,0.943541080469468,-0.48780609908524764
2022-12-08,0.9807477737502878,0.15298010706164278,-0.2525805635461148
2022-12-09,0.14412182987850874,0.1527941230393206,-0.2486537449216554
2022-12-10,0.6516039599551294,0.3306311301854348,-0.5090715016637898
2022-12-11,0.6983191621359045,0.9606225353845304,-0.43540489263655696
2022-12-12,0.6352560271011781,0.581007373159644,-0.1511385700677862
2022-12-13,0.9101433453627343,0.6961348140372428,-0.25211113215511627
2022-12-14,0.813040860502654,0.7765581071639109,-0.33505568276537173
2022-12-15,0.07806254209651287,0.8308379221888137,-0.07762028339439339
2022-12-16,0.72161801464516,0.5577867592598458,-0.2843563165150183
2022-12-17,0.27477074402569535,0.42209625245664784,-0.20015787318288075
2022-12-18,0.7291383538816403,0.9852824649086623,-0.28495462952321404
2022-12-19,0.6826121768816202,0.6820939756666207,-0.24423953907069015
2022-12-20,0.3207963736817284,0.8663917520734729,-0.1902788166090102
2022-12-21,0.05768963582175857,0.7290800626491675,-0.2949673405291654
2022-12-22,0.5454235860775362,0.3054822463468567,0.05274868711381084
2022-12-23,0.6811524923607813,0.9825545023901704,-0.2095790933212573
2022-12-24,0.7308936869467089,0.9341704619357758,-0.056255700281305596
2022-12-25,0.749038301725382,0.693507231688032,-0.15070372555880768
2022-12-26,0.8137007559714368,0.3191773162432041,-0.09330033220465792
2022-12-27,0.666230285798162,0.3830169578975905,0.08100362989019604
2022-12-28,0.6144473003531655,0.25172781103159314,-0.1340857533292147
2022-12-29,0.6591583762634857,0.8313368120978553,0.1568301049040539
2022-12-30,0.7306077587713135,0.32952194071917784,-0.025758421643037988
2022-12-31,0.21108830495960595,0.8600597893729842,0.03953712685358175
